,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
15329,,Cuba,22.0,-80.0,2020-03-22,35,1,0.0,Havana,
15330,,Cyprus,35.1264,33.4299,2020-03-22,95,1,3.0,Nicosia,
15331,,Czechia,49.8175,15.473,2020-03-22,1120,1,6.0,Czechia,
15332,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-22,115,0,0.0,Faroe Islands,
15333,Greenland,Denmark,71.7069,-42.6043,2020-03-22,4,0,0.0,Greenland,
15334,,Denmark,56.2639,9.5018,2020-03-22,1395,13,1.0,Copenhagen,
15335,,Djibouti,11.8251,42.5903,2020-03-22,1,0,0.0,Djibouti,
15336,,Dominican Republic,18.7357,-70.1627,2020-03-22,202,3,0.0,Yamasá,
15337,,Ecuador,-1.8312,-78.1834,2020-03-22,789,14,3.0,Quito,
15338,,Egypt,26.0,30.0,2020-03-22,327,14,56.0,Cairo,
15339,,El Salvador,13.7942,-88.8965,2020-03-22,3,0,0.0,San Salvador,
15340,,Equatorial Guinea,1.5,10.0,2020-03-22,6,0,0.0,Mbini,
15341,,Eritrea,15.1794,39.7823,2020-03-22,1,0,0.0,Asmara,
15342,,Estonia,58.5953,25.0136,2020-03-22,326,0,2.0,Tallinn,
15343,,Eswatini,-26.5225,31.4659,2020-03-22,4,0,0.0,Eswatini,
15344,,Ethiopia,9.145,40.4897,2020-03-22,11,0,4.0,Addis Ababa,
15345,,Fiji,-17.7134,178.065,2020-03-22,2,0,0.0,Navosa,
15346,,Finland,64.0,26.0,2020-03-22,626,1,10.0,Helsinki,
15347,French Guiana,France,3.9339,-53.1258,2020-03-22,18,0,6.0,French Guiana,
15348,French Polynesia,France,-17.6797,149.4068,2020-03-22,18,0,0.0,French Polynesia,
15349,Guadeloupe,France,16.25,-61.5833,2020-03-22,58,1,0.0,Guadeloupe,
15350,Mayotte,France,-12.8275,45.1662,2020-03-22,11,0,0.0,Mayotte,
15351,New Caledonia,France,-20.9043,165.618,2020-03-22,4,0,0.0,New Caledonia,
15352,Reunion,France,-21.1351,55.2471,2020-03-22,64,0,0.0,Reunion,
15353,Saint Barthelemy,France,17.9,-62.8333,2020-03-22,3,0,0.0,Saint Barthelemy,
15354,St Martin,France,18.0708,-63.0501,2020-03-22,5,0,0.0,St Martin,
15355,Martinique,France,14.6415,-61.0242,2020-03-22,44,1,0.0,Martinique,
15356,,France,46.2276,2.2137,2020-03-22,16018,674,2200.0,Paris,
15357,,Gabon,-0.8037,11.6094,2020-03-22,5,1,0.0,Lolo-Bouenguidi,
15358,,Gambia,13.4432,-15.3101,2020-03-22,1,0,0.0,Banjul,
15359,,Georgia,42.3154,43.3569,2020-03-22,54,0,3.0,Imereti,
15360,,Germany,51.0,9.0,2020-03-22,24873,94,266.0,Berlin,
15361,,Ghana,7.9465,-1.0232,2020-03-22,23,1,0.0,Pru,
15362,,Greece,39.0742,21.8243,2020-03-22,624,15,19.0,Fournas,
15363,,Guatemala,15.7835,-90.2308,2020-03-22,19,1,0.0,Chisec,
15364,,Guinea,9.9456,-9.6966,2020-03-22,2,0,0.0,Conakry,
15365,,Guyana,5.0,-58.75,2020-03-22,19,1,0.0,Georgetown,
15366,,Haiti,18.9712,-72.2852,2020-03-22,2,0,0.0,Durocher,
15367,,Vatican City,41.9029,12.4534,2020-03-22,1,0,0.0,Vatican City,
15368,,Honduras,15.2,-86.2419,2020-03-22,26,0,0.0,Gualaco,
15369,,Hungary,47.1625,19.5033,2020-03-22,131,6,16.0,erdészet,
15370,,Iceland,64.9631,-19.0208,2020-03-22,568,1,36.0,Skagafjörður,
15371,,India,21.0,78.0,2020-03-22,396,7,27.0,New Delhi,
15372,,Indonesia,-0.7893,113.9213,2020-03-22,514,48,29.0,Jakarta,
15373,,Iran,32.0,53.0,2020-03-22,21638,1685,7931.0,Tehran,
15374,,Iraq,33.0,44.0,2020-03-22,233,20,57.0,Fallujah,
15375,,Ireland,53.1424,-7.6921,2020-03-22,906,4,5.0,Dublin,
15376,,Israel,31.0,35.0,2020-03-22,883,1,37.0,Jerusalem,
15377,,Italy,43.0,12.0,2020-03-22,59138,5476,7024.0,Rome,
15378,,Jamaica,18.1096,-77.2975,2020-03-22,19,1,2.0,Summerfield,
15379,,Japan,36.0,138.0,2020-03-22,1101,41,235.0,Hiraide,
15380,,Jordan,31.24,36.51,2020-03-22,112,0,1.0,Amman,
15381,,Kazakhstan,48.0196,66.9237,2020-03-22,60,0,0.0,Astana,
15382,,Kenya,-0.0236,37.9062,2020-03-22,15,0,0.0,Tumbura,
15383,,"Korea, South",36.0,128.0,2020-03-22,8961,111,2909.0,Gyeongsangbuk-do,
15384,,Kuwait,29.5,47.75,2020-03-22,188,0,27.0,Kuwait City,
15385,,Kyrgyzstan,41.2044,74.7661,2020-03-22,14,0,0.0,Bishkek,
15386,,Latvia,56.8796,24.6032,2020-03-22,139,0,1.0,LV-5015,
15387,,Lebanon,33.8547,35.8623,2020-03-22,248,4,8.0,Zahlé,
15388,,Liberia,6.4281,-9.4295,2020-03-22,3,0,0.0,Monrovia,
15389,,Liechtenstein,47.14,9.55,2020-03-22,37,0,0.0,Vaduz,
15390,,Lithuania,55.1694,23.8813,2020-03-22,143,1,1.0,Vilnius,
15391,,Luxembourg,49.8153,6.1296,2020-03-22,798,8,6.0,Luxembourg,
15392,,Madagascar,-18.7669,46.8691,2020-03-22,3,0,0.0,Miarinarivo,
15393,,Malaysia,2.5,112.5,2020-03-22,1306,10,139.0,Sarawak,
15394,,Maldives,3.2028,73.2207,2020-03-22,13,0,0.0,Malé,
15395,,Malta,35.9375,14.3754,2020-03-22,90,0,2.0,Mgarr,
15396,,Mauritania,21.0079,10.9408,2020-03-22,2,0,0.0,Arlit,
15397,,Mauritius,-20.2,57.5,2020-03-22,28,2,0.0,Port Louis,
15398,,Mexico,23.6345,-102.5528,2020-03-22,251,2,4.0,Zacatecas,
15399,,Moldova,47.4116,28.3699,2020-03-22,94,1,1.0,Chisinau,
15400,,Monaco,43.7333,7.4167,2020-03-22,23,0,1.0,Monaco,
15401,,Mongolia,46.8625,103.8467,2020-03-22,10,0,0.0,Burd,
15402,,Montenegro,42.5,19.3,2020-03-22,21,0,0.0,E80,
15403,,Morocco,31.7917,-7.0926,2020-03-22,115,4,3.0,Rabat,
15404,,Namibia,-22.9576,18.4904,2020-03-22,3,0,0.0,Windhoek,
15405,,Nepal,28.1667,84.25,2020-03-22,1,0,1.0,Kathmandu,
15406,Aruba,Netherlands,12.5186,-70.0358,2020-03-22,9,0,0.0,Aruba,
15407,Curacao,Netherlands,12.1696,-68.99,2020-03-22,3,1,0.0,Curacao,
15408,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-22,1,0,0.0,Sint Maarten,
15409,,Netherlands,52.1326,5.2913,2020-03-22,4204,179,2.0,Amsterdam,
15410,,New Zealand,-40.9006,174.886,2020-03-22,102,0,0.0,Wellington,
15411,,Nicaragua,12.8654,-85.2072,2020-03-22,2,0,0.0,Matagalpa,
15412,,Niger,17.6078,8.0817,2020-03-22,2,0,0.0,Tchirozerine,
15413,,Nigeria,9.082,8.6753,2020-03-22,30,0,2.0,Abuja,
15414,,North Macedonia,41.6086,21.7453,2020-03-22,115,1,1.0,Vojnica,
15415,,Norway,60.472,8.4689,2020-03-22,2385,7,1.0,Hol,
15416,,Oman,21.0,57.0,2020-03-22,55,0,17.0,Muscat,
15417,,Pakistan,30.3753,69.3451,2020-03-22,776,5,5.0,Balochistan,
15418,,Panama,8.538,-80.7821,2020-03-22,313,3,0.0,Panama City,
15419,,Papua New Guinea,-6.315,143.9555,2020-03-22,1,0,0.0,Port Moresby,
15420,,Paraguay,-23.4425,-58.4438,2020-03-22,22,1,0.0,Asunción,
15421,,Peru,-9.19,-75.0152,2020-03-22,363,5,1.0,Lima,
15422,,Philippines,13.0,122.0,2020-03-22,380,25,17.0,Manila,
15423,,Poland,51.9194,19.1451,2020-03-22,634,7,1.0,Warsaw,
15424,,Portugal,39.3999,-8.2245,2020-03-22,1600,14,5.0,Lisbon,
15425,,Qatar,25.3548,51.1839,2020-03-22,494,0,33.0,Doha,
15426,,Romania,45.9432,24.9668,2020-03-22,433,3,64.0,Jibert,
15427,,Russia,60.0,90.0,2020-03-22,367,1,16.0,Russia,
15428,,Rwanda,-1.9403,29.8739,2020-03-22,19,0,0.0,Kigali,
15429,,Saint Lucia,13.9094,-60.9789,2020-03-22,2,0,0.0,Castries,
15430,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-22,1,0,0.0,Kingstown,
15431,,San Marino,43.9424,12.4578,2020-03-22,175,20,4.0,San Marino,
15432,,Saudi Arabia,24.0,45.0,2020-03-22,511,0,16.0,Riyadh,
15433,,Senegal,14.4974,-14.4524,2020-03-22,67,0,5.0,Tambacounda,
15434,,Serbia,44.0165,21.0059,2020-03-22,222,2,1.0,Maršić,
15435,,Seychelles,-4.6796,55.492,2020-03-22,7,0,0.0,Cascade,
15436,,Singapore,1.2833,103.8333,2020-03-22,455,2,144.0,Singapore,
15437,,Slovakia,48.669,19.699,2020-03-22,185,0,7.0,Bratislava,
15438,,Slovenia,46.1512,14.9955,2020-03-22,414,2,0.0,Ljubljana,
15439,,Somalia,5.1521,46.1996,2020-03-22,1,0,0.0,Dhuusamareeb,
15440,,South Africa,-30.5595,22.9375,2020-03-22,274,0,0.0,Pretoria,
15441,,Spain,40.0,-4.0,2020-03-22,28768,1772,2575.0,Toledo,
15442,,Sri Lanka,7.0,81.0,2020-03-22,82,0,3.0,Sri Jayawardenapura Kotte,
15443,,Sudan,12.8628,30.2176,2020-03-22,2,1,0.0,Bara,
15444,,Suriname,3.9193,-56.0278,2020-03-22,5,0,0.0,Amatopo,
15445,,Sweden,63.0,16.0,2020-03-22,1934,21,16.0,Stockholm,
15446,,Switzerland,46.8182,8.2275,2020-03-22,7474,98,131.0,Bern,
15447,,Taiwan*,23.7,121.0,2020-03-22,169,2,28.0,Taiwan,
15448,,Tanzania,-6.369,34.8888,2020-03-22,12,0,0.0,Nkonko,
15449,,Thailand,15.0,101.0,2020-03-22,599,1,44.0,Bangkok,
15450,,Togo,8.6195,0.8248,2020-03-22,16,0,1.0,Sotouboua,
15451,,Trinidad and Tobago,10.6918,-61.2225,2020-03-22,50,0,1.0,Port of Spain,
15452,,Tunisia,34.0,9.0,2020-03-22,75,3,1.0,Tunis,
15453,,Turkey,38.9637,35.2433,2020-03-22,1236,30,0.0,Ankara,
15454,,Uganda,1.0,32.0,2020-03-22,1,0,0.0,Kiboga,
15455,,Ukraine,48.3794,31.1656,2020-03-22,73,3,1.0,Kiev,
15456,,United Arab Emirates,24.0,54.0,2020-03-22,153,2,38.0,Abu Dhabi,
15457,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-22,6,0,0.0,Bermuda,
15458,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-22,3,1,0.0,Cayman Islands,
15459,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-22,32,0,0.0,Channel Islands,
15460,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-22,15,0,2.0,Gibraltar,
15461,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-22,5,0,0.0,Isle of Man,
15462,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-22,1,0,0.0,Montserrat,
15463,,United Kingdom,55.3781,-3.4360000000000004,2020-03-22,5683,281,65.0,London,
15464,,Uruguay,-32.5228,-55.7658,2020-03-22,158,0,0.0,Montevideo,
15465,,US,37.0902,-95.7129,2020-03-22,33276,417,178.0,US,
15466,,Uzbekistan,41.3775,64.5853,2020-03-22,43,0,0.0,Tashkent,
15467,,Venezuela,6.4238,-66.5897,2020-03-22,70,0,15.0,Bolívar,
15468,,Vietnam,16.0,108.0,2020-03-22,113,0,17.0,Hanoi,
15469,,Zambia,-15.4167,28.2833,2020-03-22,3,0,0.0,Lusaka,
15470,,Zimbabwe,-20.0,30.0,2020-03-22,3,0,0.0,Harare,
15471,Diamond Princess,Canada,0.0,0.0,2020-03-22,0,1,,Diamond Princess,
15472,,Dominica,15.415,-61.371,2020-03-22,1,0,0.0,Roseau,
15473,,Grenada,12.1165,-61.679,2020-03-22,1,0,0.0,St. George's,
15474,,Mozambique,-18.665695,35.529562,2020-03-22,1,0,,Cheringoma,
15475,,Syria,34.802075,38.99681500000001,2020-03-22,1,0,,Damascus,
15476,,Timor-Leste,-8.874217,125.727539,2020-03-22,1,0,,Manufahi,
15477,,Belize,13.1939,-59.5432,2020-03-22,0,0,0.0,Belmopan,
15478,Recovered,Canada,0.0,0.0,2020-03-22,0,0,,Recovered,
15479,,Laos,19.85627,102.495496,2020-03-22,0,0,0.0,Vientiane,
15480,,Libya,26.3351,17.228331,2020-03-22,0,0,0.0,Tripoli,
15481,,West Bank and Gaza,31.9522,35.2332,2020-03-22,52,0,17.0,West Bank and Gaza,
15482,,Guinea-Bissau,11.8037,-15.1804,2020-03-22,0,0,0.0,Fulacunda,
15483,,Mali,17.570692,-3.996166000000001,2020-03-22,0,0,0.0,Goundam,
15484,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-22,0,0,0.0,Basseterre,
15485,Northwest Territories,Canada,64.8255,-124.8457,2020-03-22,0,0,,Northwest Territories,
15486,Yukon,Canada,64.2823,-135.0,2020-03-22,0,0,,Yukon,
15487,,Kosovo,42.602636,20.902977,2020-03-22,0,0,0.0,Pristina,
15488,,Burma,21.9162,95.956,2020-03-22,0,0,0.0,Sagang,
15489,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-22,0,0,0.0,Anguilla,
15490,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-22,0,0,0.0,British Virgin Islands,
15491,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-22,0,0,0.0,Turks and Caicos Islands,
15492,,MS Zaandam,0.0,0.0,2020-03-22,0,0,0.0,MS Zaandam,
15493,,Botswana,-22.3285,24.6849,2020-03-22,0,0,0.0,CKGR,
15494,,Afghanistan,33.0,65.0,2020-03-23,40,1,1.0,Baghran,
15495,,Albania,41.1533,20.1683,2020-03-23,104,4,2.0,E852,
15496,,Algeria,28.0339,1.6596,2020-03-23,230,17,65.0,Timokten,
15497,,Andorra,42.5063,1.5218,2020-03-23,133,1,1.0,Andorra la Vella,
15498,,Angola,-11.2027,17.8739,2020-03-23,3,0,0.0,Sautari,
15499,,Antigua and Barbuda,17.0608,-61.7964,2020-03-23,3,0,0.0,St. John's,
15500,,Argentina,-38.4161,-63.6167,2020-03-23,301,4,3.0,Buenos Aires,
15501,,Armenia,40.0691,45.0382,2020-03-23,235,0,2.0,Yerevan,
15502,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-23,32,0,0.0,Australian Capital Territory,
15503,New South Wales,Australia,-33.8688,151.2093,2020-03-23,669,6,4.0,New South Wales,
15504,Northern Territory,Australia,-12.4634,130.8456,2020-03-23,5,0,0.0,Northern Territory,
15505,Queensland,Australia,-28.0167,153.4,2020-03-23,319,0,8.0,Queensland,
15506,South Australia,Australia,-34.9285,138.6007,2020-03-23,134,0,3.0,South Australia,
15507,Tasmania,Australia,-41.4545,145.9707,2020-03-23,28,0,3.0,Tasmania,
15508,Victoria,Australia,-37.8136,144.9631,2020-03-23,355,0,70.0,Victoria,
15509,Western Australia,Australia,-31.9505,115.8605,2020-03-23,140,1,0.0,Western Australia,
15510,,Austria,47.5162,14.5501,2020-03-23,4474,21,9.0,Vienna,
15511,,Azerbaijan,40.1431,47.5769,2020-03-23,72,1,10.0,Agjabadi,
15512,,Bahamas,25.0343,-77.3963,2020-03-23,4,0,0.0,Nassau,
15513,,Bahrain,26.0275,50.55,2020-03-23,377,2,149.0,Manama,
15514,,Bangladesh,23.685,90.3563,2020-03-23,33,3,3.0,Dhaka,
15515,,Barbados,13.1939,-59.5432,2020-03-23,17,0,0.0,Bridgetown,
15516,,Belarus,53.7098,27.9534,2020-03-23,81,0,15.0,Minsk,
15517,,Belgium,50.8333,4.0,2020-03-23,3743,88,263.0,Brussels,
15518,,Benin,9.3077,2.3158,2020-03-23,5,0,0.0,Porto-Novo,
15519,,Bhutan,27.5142,90.4336,2020-03-23,2,0,0.0,Trongsa,
15520,,Bolivia,-16.2902,-63.5887,2020-03-23,27,0,0.0,Bolivia,
15521,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-23,136,1,2.0,Sarajevo,
15522,,Brazil,-14.235,-51.9253,2020-03-23,1924,34,2.0,Brasília,
15523,,Brunei,4.5353,114.7277,2020-03-23,91,0,2.0,Rambai,
15524,,Bulgaria,42.7339,25.4858,2020-03-23,201,3,3.0,Sofia,
15525,,Burkina Faso,12.2383,-1.5616,2020-03-23,99,4,5.0,Kadiogo,
15526,,Cabo Verde,16.5388,-23.0418,2020-03-23,3,0,0.0,Cabo Verde,
15527,,Cambodia,11.55,104.9167,2020-03-23,87,0,1.0,Phnom Penh,
15528,,Cameroon,3.848,11.5021,2020-03-23,56,0,0.0,Yaounde,
15529,Alberta,Canada,53.9333,-116.5765,2020-03-23,301,1,,Alberta,
15530,British Columbia,Canada,49.2827,-123.1207,2020-03-23,472,13,,British Columbia,
15531,Grand Princess,Canada,37.6489,-122.6655,2020-03-23,13,0,,Grand Princess,
15532,Manitoba,Canada,53.7609,-98.8139,2020-03-23,20,0,,Manitoba,
15533,New Brunswick,Canada,46.5653,-66.4619,2020-03-23,17,0,,New Brunswick,
15534,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-23,24,0,,Newfoundland and Labrador,
15535,Nova Scotia,Canada,44.682,-63.7443,2020-03-23,41,0,,Nova Scotia,
15536,Ontario,Canada,51.2538,-85.3232,2020-03-23,503,6,,Ontario,
15537,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-23,3,0,,Prince Edward Island,
15538,Quebec,Canada,52.9399,-73.5491,2020-03-23,628,4,,Quebec,
15539,Saskatchewan,Canada,52.9399,-106.4509,2020-03-23,66,0,,Saskatchewan,
15540,,Central African Republic,6.6111,20.9394,2020-03-23,3,0,0.0,Ippy,
15541,,Chad,15.4542,18.7322,2020-03-23,1,0,0.0,Borkou,
15542,,Chile,-35.6751,-71.543,2020-03-23,746,2,8.0,Maule,
15543,Anhui,China,31.8257,117.2264,2020-03-23,990,6,984.0,Anhui,
15544,Beijing,China,40.1824,116.4142,2020-03-23,537,8,400.0,Beijing,
15545,Chongqing,China,30.0572,107.874,2020-03-23,578,6,570.0,Chongqing,
15546,Fujian,China,26.0789,117.9874,2020-03-23,313,1,295.0,Fujian,
15547,Gansu,China,37.8099,101.0583,2020-03-23,136,2,114.0,Gansu,
15548,Guangdong,China,23.3417,113.4244,2020-03-23,1415,8,1332.0,Guangdong,
15549,Guangxi,China,23.8298,108.7881,2020-03-23,254,2,250.0,Guangxi,
15550,Guizhou,China,26.8154,106.8748,2020-03-23,146,2,144.0,Guizhou,
15551,Hainan,China,19.1959,109.7453,2020-03-23,168,6,161.0,Hainan,
15552,Hebei,China,39.549,116.1306,2020-03-23,319,6,310.0,Hebei,
15553,Heilongjiang,China,47.862,127.7615,2020-03-23,484,13,465.0,Heilongjiang,
15554,Henan,China,33.882,113.614,2020-03-23,1274,22,1250.0,Henan,
15555,Hong Kong,China,22.3,114.2,2020-03-23,356,4,100.0,Hong Kong,
15556,Hubei,China,30.9756,112.2707,2020-03-23,67800,3153,59879.0,Hubei,
15557,Hunan,China,27.6104,111.7088,2020-03-23,1018,4,1014.0,Hunan,
15558,Inner Mongolia,China,44.0935,113.9448,2020-03-23,75,1,74.0,Inner Mongolia,
15559,Jiangsu,China,32.9711,119.455,2020-03-23,633,0,631.0,Jiangsu,
15560,Jiangxi,China,27.614,115.7221,2020-03-23,936,1,934.0,Jiangxi,
15561,Jilin,China,43.6661,126.1923,2020-03-23,93,1,92.0,Jilin,
15562,Liaoning,China,41.2956,122.6085,2020-03-23,127,2,124.0,Liaoning,
15563,Macau,China,22.1667,113.55,2020-03-23,24,0,10.0,Macau,
15564,Ningxia,China,37.2692,106.1655,2020-03-23,75,0,75.0,Ningxia,
15565,Qinghai,China,35.7452,95.9956,2020-03-23,18,0,18.0,Qinghai,
15566,Shaanxi,China,35.1917,108.8701,2020-03-23,248,3,239.0,Shaanxi,
15567,Shandong,China,36.3427,118.1498,2020-03-23,768,7,751.0,Shandong,
15568,Shanghai,China,31.202,121.4491,2020-03-23,404,4,329.0,Shanghai,
15569,Shanxi,China,37.5777,112.2922,2020-03-23,134,0,133.0,Shanxi,
15570,Sichuan,China,30.6171,102.7103,2020-03-23,543,3,536.0,Sichuan,
15571,Tianjin,China,39.3054,117.323,2020-03-23,141,3,133.0,Tianjin,
15572,Tibet,China,31.6927,88.0924,2020-03-23,1,0,1.0,Tibet,
15573,Xinjiang,China,41.1129,85.2401,2020-03-23,76,3,73.0,Xinjiang,
15574,Yunnan,China,24.974,101.487,2020-03-23,176,2,172.0,Yunnan,
15575,Zhejiang,China,29.1832,120.0934,2020-03-23,1238,1,1221.0,Zhejiang,
15576,,Colombia,4.5709,-74.2973,2020-03-23,277,3,3.0,Cundinamarca,
15577,,Congo (Brazzaville),-4.0383,21.7587,2020-03-23,4,0,0.0,Kasai,
15578,,Congo (Kinshasa),-4.0383,21.7587,2020-03-23,36,1,0.0,Kasai,
15579,,Costa Rica,9.7489,-83.7534,2020-03-23,158,2,2.0,San José,
15580,,Cote d'Ivoire,7.54,-5.5471,2020-03-23,25,0,1.0,Cote d'Ivoire,
15581,,Croatia,45.1,15.2,2020-03-23,315,1,5.0,Jezerane,
15582,,Diamond Princess,0.0,0.0,2020-03-23,712,8,325.0,Diamond Princess,
15583,,Cuba,22.0,-80.0,2020-03-23,40,1,0.0,Havana,
15584,,Cyprus,35.1264,33.4299,2020-03-23,116,1,3.0,Nicosia,
15585,,Czechia,49.8175,15.473,2020-03-23,1236,1,6.0,Czechia,
15586,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-23,118,0,0.0,Faroe Islands,
15587,Greenland,Denmark,71.7069,-42.6043,2020-03-23,4,0,0.0,Greenland,
15588,,Denmark,56.2639,9.5018,2020-03-23,1450,24,1.0,Copenhagen,
15589,,Djibouti,11.8251,42.5903,2020-03-23,3,0,0.0,Djibouti,
15590,,Dominican Republic,18.7357,-70.1627,2020-03-23,245,3,0.0,Yamasá,
15591,,Ecuador,-1.8312,-78.1834,2020-03-23,981,18,3.0,Quito,
15592,,Egypt,26.0,30.0,2020-03-23,366,19,56.0,Cairo,
15593,,El Salvador,13.7942,-88.8965,2020-03-23,3,0,0.0,San Salvador,
15594,,Equatorial Guinea,1.5,10.0,2020-03-23,9,0,0.0,Mbini,
15595,,Eritrea,15.1794,39.7823,2020-03-23,1,0,0.0,Asmara,
15596,,Estonia,58.5953,25.0136,2020-03-23,352,0,2.0,Tallinn,
15597,,Eswatini,-26.5225,31.4659,2020-03-23,4,0,0.0,Eswatini,
15598,,Ethiopia,9.145,40.4897,2020-03-23,11,0,4.0,Addis Ababa,
15599,,Fiji,-17.7134,178.065,2020-03-23,3,0,0.0,Navosa,
15600,,Finland,64.0,26.0,2020-03-23,700,1,10.0,Helsinki,
15601,French Guiana,France,3.9339,-53.1258,2020-03-23,20,0,6.0,French Guiana,
15602,French Polynesia,France,-17.6797,149.4068,2020-03-23,18,0,0.0,French Polynesia,
15603,Guadeloupe,France,16.25,-61.5833,2020-03-23,62,1,0.0,Guadeloupe,
15604,Mayotte,France,-12.8275,45.1662,2020-03-23,24,0,0.0,Mayotte,
15605,New Caledonia,France,-20.9043,165.618,2020-03-23,8,0,0.0,New Caledonia,
15606,Reunion,France,-21.1351,55.2471,2020-03-23,71,0,0.0,Reunion,
15607,Saint Barthelemy,France,17.9,-62.8333,2020-03-23,3,0,0.0,Saint Barthelemy,
15608,St Martin,France,18.0708,-63.0501,2020-03-23,8,0,0.0,St Martin,
15609,Martinique,France,14.6415,-61.0242,2020-03-23,53,1,0.0,Martinique,
15610,,France,46.2276,2.2137,2020-03-23,19856,860,2200.0,Paris,
15611,,Gabon,-0.8037,11.6094,2020-03-23,5,1,0.0,Lolo-Bouenguidi,
15612,,Gambia,13.4432,-15.3101,2020-03-23,2,1,0.0,Banjul,
15613,,Georgia,42.3154,43.3569,2020-03-23,61,0,3.0,Imereti,
15614,,Germany,51.0,9.0,2020-03-23,29056,123,266.0,Berlin,
15615,,Ghana,7.9465,-1.0232,2020-03-23,27,2,0.0,Pru,
15616,,Greece,39.0742,21.8243,2020-03-23,695,17,19.0,Fournas,
15617,,Guatemala,15.7835,-90.2308,2020-03-23,20,1,0.0,Chisec,
15618,,Guinea,9.9456,-9.6966,2020-03-23,4,0,0.0,Conakry,
15619,,Guyana,5.0,-58.75,2020-03-23,20,1,0.0,Georgetown,
15620,,Haiti,18.9712,-72.2852,2020-03-23,6,0,0.0,Durocher,
15621,,Vatican City,41.9029,12.4534,2020-03-23,1,0,0.0,Vatican City,
15622,,Honduras,15.2,-86.2419,2020-03-23,30,0,0.0,Gualaco,
15623,,Hungary,47.1625,19.5033,2020-03-23,167,7,16.0,erdészet,
15624,,Iceland,64.9631,-19.0208,2020-03-23,588,1,36.0,Skagafjörður,
15625,,India,21.0,78.0,2020-03-23,499,10,27.0,New Delhi,
15626,,Indonesia,-0.7893,113.9213,2020-03-23,579,49,29.0,Jakarta,
15627,,Iran,32.0,53.0,2020-03-23,23049,1812,7931.0,Tehran,
15628,,Iraq,33.0,44.0,2020-03-23,266,23,57.0,Fallujah,
15629,,Ireland,53.1424,-7.6921,2020-03-23,1125,6,5.0,Dublin,
15630,,Israel,31.0,35.0,2020-03-23,1071,1,37.0,Jerusalem,
15631,,Italy,43.0,12.0,2020-03-23,63927,6077,7024.0,Rome,
15632,,Jamaica,18.1096,-77.2975,2020-03-23,19,1,2.0,Summerfield,
15633,,Japan,36.0,138.0,2020-03-23,1128,42,235.0,Hiraide,
15634,,Jordan,31.24,36.51,2020-03-23,127,0,1.0,Amman,
15635,,Kazakhstan,48.0196,66.9237,2020-03-23,62,0,0.0,Astana,
15636,,Kenya,-0.0236,37.9062,2020-03-23,16,0,0.0,Tumbura,
15637,,"Korea, South",36.0,128.0,2020-03-23,8961,111,2909.0,Gyeongsangbuk-do,
15638,,Kuwait,29.5,47.75,2020-03-23,189,0,27.0,Kuwait City,
15639,,Kyrgyzstan,41.2044,74.7661,2020-03-23,16,0,0.0,Bishkek,
15640,,Latvia,56.8796,24.6032,2020-03-23,180,0,1.0,LV-5015,
15641,,Lebanon,33.8547,35.8623,2020-03-23,267,4,8.0,Zahlé,
15642,,Liberia,6.4281,-9.4295,2020-03-23,3,0,0.0,Monrovia,
15643,,Liechtenstein,47.14,9.55,2020-03-23,51,0,0.0,Vaduz,
15644,,Lithuania,55.1694,23.8813,2020-03-23,179,1,1.0,Vilnius,
15645,,Luxembourg,49.8153,6.1296,2020-03-23,875,8,6.0,Luxembourg,
15646,,Madagascar,-18.7669,46.8691,2020-03-23,12,0,0.0,Miarinarivo,
15647,,Malaysia,2.5,112.5,2020-03-23,1518,14,139.0,Sarawak,
15648,,Maldives,3.2028,73.2207,2020-03-23,13,0,0.0,Malé,
15649,,Malta,35.9375,14.3754,2020-03-23,107,0,2.0,Mgarr,
15650,,Mauritania,21.0079,10.9408,2020-03-23,2,0,0.0,Arlit,
15651,,Mauritius,-20.2,57.5,2020-03-23,36,2,0.0,Port Louis,
15652,,Mexico,23.6345,-102.5528,2020-03-23,316,3,4.0,Zacatecas,
15653,,Moldova,47.4116,28.3699,2020-03-23,109,1,1.0,Chisinau,
15654,,Monaco,43.7333,7.4167,2020-03-23,23,0,1.0,Monaco,
15655,,Mongolia,46.8625,103.8467,2020-03-23,10,0,0.0,Burd,
